Gender,Age,Marital_Status,city_name,PIN,Model_Name,New_Policy_Campaign_Type,Policy_Source,Renewed
Female,50,M,DELHI,110042,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,25,M,Pilibhit,262122,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,20,M,Jaipur,303005,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,48,,Jorhat,785001,GLAMOUR 125 FI DRSC,SAOD,CT1SAON4,1
Male,50,M,Muzaffarpur,848132,SPL + BS6 DRSC,SAOD,Dealer,1
Male,35,M,Bhagalpur,813223,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,35,M,Jaipur,303012,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,41,M,DUDU,303008,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Female,24,M,SAWAI MADHOPUR,322001,DESTINI125BS6 FI VX DRS C,SAOD,Dealer,1
Female,52,,PALI,306302,Splendor plus DRS C F1,SAOD,CT4SAON1,1
Male,28,,Bharuch,393115,SUPER SPLENDOR XTEC DRSC,SAOD,CT1SAON2,1
Male,77,M,BANGALORE,560096,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,40,,BANGALORE,560036,Xtreme 160R 4V,SAOD,MOBILE,1
Male,26,M,Jhalawar,326023,HF DELUXE DRS CAST FI,SAOD,Dealer,1
Male,26,M,Kota,324001,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,66,M,DELHI,110032,HF DELUXE BS6 DRUM SELF CAST,SAOD,Dealer,1
Male,29,M,Basti,272002,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,27,M,Bulandshahar,203131,SPL + BS6 DRSC,SAOD,Dealer,1
Male,54,,BANGALORE,560105,XTREME 125R ABS DSS,SAOD,MOBILE,1
Male,40,M,EAST CHAMPARAN,845418,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,46,M,Pathankot,145001,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,30,,REWARI,123401,SPL + BS6 DRSC,SAOD,CT12OD_1,1
Male,36,M,Shahdol,484771,Splendor plus DRS C F1,SAOD,Dealer,1
Male,41,M,ROHTASH,821305,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,58,M,Jamui,801313,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,52,M,DELHI,110032,HF DELUXE BS6 DRUM SELF CAST,SAOD,Dealer,1
Male,34,M,PANAGARH,713148,SUPER SPLENDOR XTEC DRSC,SAOD,Dealer,1
Male,27,M,GADCHIROLI,442603,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,23,M,INDRI,122103,Splendor plus DRS C F1,SAOD,Dealer,1
Male,33,,DOMBIVLI,421202,DESTINI PRIME DRS CAST,SAOD,CTAKSHATA,1
Female,29,M,Samastipur,848301,HF DELUXE BS-6 I3S,SAOD,Dealer,1
Female,26,M,Darbhanga,848209,HF DELUXE BS6 DRUM SELF CAST,SAOD,Dealer,1
Male,29,,Chhotaudaipur,391170,Splendor + I3S DRSC FI,SAOD,CT1SAON1,1
Male,42,M,Shivpuri,473660,HF DELUXE HDLXADRKCFI -,SAOD,Dealer,1
Male,28,M,SAWAI MADHOPUR,322202,Splendor plus DRS C F1,SAOD,Dealer,1
Male,46,M,Mudigere,577132,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Female,25,M,Nalgonda,508254,PLEASURE+ XTEC DRS CAST C,SAOD,Dealer,1
Male,31,,Patna,800026,Splendor + I3S DRSC FI,SAOD,CT1SAON3,1
Male,58,M,Barabanki,225208,HF DELUXE-BS-6,SAOD,Dealer,1
Male,27,M,KATNI,483330,PASSION PRO CAST SELF,COMP,Dealer,1
Male,25,M,Dhanbad,828202,HF DELUXE(FNDMDRSCC),COMP,DIRECT,1
Female,25,M,Thanjavur,602101,DESTINI 125(DESCDRVCF),SAOD,Dealer,1
Male,45,S,Satna,485001,HF DELUXE-BS-6,SAOD,Dealer,1
Female,42,M,Thiruvananthapuram,675008,MAESTRO EDGE FI,SAOD,Dealer,1
Male,64,,Surendranagar,363440,SPL + BS6 DRSC,SAOD,MOBILE,1
Male,32,M,Karaikal,609607,PLEASURE PLUS LX DRS CAST,SAOD,Dealer,1
Male,37,,Morena,476001,SPLENDOR +BS6 DRS CAST FI,COMP,MOBILE,1
Male,24,,Panipat,132103,HF DLX KICK START  BS6,COMP,MOBILE,1
Male,37,,SRI GANGANAGAR,335802,HF DELUXE SELF BSIV,COMP,MOBILE,1
Male,43,S,Jaipur,302016,HF DELUXE BS6 DRUM KS,SAOD,Dealer,1
Female,20,M,NORTH 24 PARAGANAS,700125,GRAZIA (SCV125L),COMP,DIRECT,1
Male,35,M,Godhra,389365,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,46,S,Harihar,581123,SPLENDOR PLUS I3S,SAOD,Dealer,1
Male,35,M,Bhadrak,756131,DESTINI-125,COMP,Dealer,1
Male,21,M,VAISHALI,844126,SPLENDOR +,COMP,Dealer,1
Male,56,M,Madhubani,847232,PASSION PRO  HPPRLIRSCCR,COMP,Dealer,1
Male,32,M,ALLAHABAD,212507,Splendor plus DRS C F1,SAOD,Dealer,1
Male,66,M,Surat,395008,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,35,M,Mandla,451661,HF DELUXE..,COMP,Dealer,1
Male,25,M,Alwar,301001,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,66,M,Ludhiana,142027,PLEASURE+,SAOD,Dealer,1
Male,39,M,Dholpur,328027,Splendor Plus DRK SCR,COMP,Dealer,1
Male,65,M,ANKLESHWAR,363002,SPPDIRSCC(SP+13S IBS),COMP,Dealer,1
Male,38,,DALTANGANJ,822102,SUPER SPLENDOR  IBS DRS,COMP,CTEMAIL,1
Male,35,M,Muzaffarpur,842001,GLAMOUR HGLRJDRSCCR,COMP,Dealer,1
Male,30,M,REWARI,123106,HF DELUXE(FNDMDRSCC),COMP,Dealer,1
Male,58,M,Rewa,486441,Splendor PRO DRK CAST,COMP,Dealer,1
Male,23,M,SONIPAT,121101,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,49,M,Rajkot,363641,SPLENDOR PRO NEW C,COMP,Dealer,1
Male,48,S,Haveri,581110,SPLENDOR + BS6-I3S DRS,SAOD,Dealer,1
Male,34,M,Unnao,209801,HF DELUXE-BS-6,SAOD,Dealer,1
Male,33,M,MORBI,363641,SPPDIRSCC(SP+13S IBS),COMP,Dealer,1
Female,33,S,Durgapur,713205,Maestro Edge -VX,COMP,Dealer,1
Male,61,M,Sikar,332303,SPLENDOR+ BS6 DRS CAST FI,SAOD,Dealer,1
Male,32,S,Dewas,455001,SPL + BS6 DRSC,SAOD,Dealer,1
Male,36,M,Sirsi,581358,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,47,M,Abohar,152116,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,55,M,VILLUPURAM,605201,PLEASURE + SM,COMP,Dealer,1
Male,44,M,Solan,173209,Maestro Edge -VX,COMP,Dealer,1
Male,49,M,Sirsi,581318,SUPER SPL BS6,COMP,Dealer,1
Male,31,M,Belgaum,591121,SPLENDOR +SELF BSIV,COMP,Dealer,1
Male,26,M,Rajkot,360001,SPLENDOR PLUS,COMP,Dealer,1
Male,32,M,Katihar,804104,SUPER SPL BS6,SAOD,Dealer,1
Male,49,S,Bundu,835225,SPLENDOR+ BS6 13S DRS,SAOD,Dealer,1
Male,61,,Tonk,304001,Splendor + I3S DRSC FI,SAOD,CT12OD_2,1
Male,23,M,Aligarh,202137,Splendor + I3S DRSC FI,SAOD,Dealer,1
Female,38,M,BAIKUNTHPUR,486441,HF DELUXE_HFNDTD,COMP,Dealer,1
Male,52,M,Hathras,201307,Splendor plus DRS C F1,SAOD,Dealer,1
Male,39,M,Bongaigaon,783381,SUPER SPL BS6,SAOD,Dealer,1
Male,27,M,Muzaffarpur,843113,GLAMOUR -CDRS BSIV,COMP,Dealer,1
Female,36,M,Udaipur,317025,Hero Maestro HMARADSSDX,COMP,Dealer,1
Male,49,M,Morena,476111,PASSION PRO DRSCCR,COMP,Dealer,1
Male,49,M,AMBERNATH,401501,HF DELUXE BS6 DRUM SELF CAST,SAOD,DIRECT,1
Male,43,M,Kathua,184102,Maestro Edge -VX,COMP,Dealer,1
Male,25,M,GURGAON,122102,SP+I3S BS-6,COMP,Dealer,1
Male,49,M,KANKER,494669,SP+I3S BS-6,SAOD,Dealer,1
Male,31,,BARWALA,125113,Splendor plus DRS C F1,SAOD,CT12OD_3,1
Male,50,M,Deoria,274506,SPLENDOR + IBS DRS CAST,COMP,Dealer,1
Male,55,M,Alwar,321607,HF DELUXE BS6,SAOD,Dealer,1
Male,21,M,Nagercoil,629002,Pleasure XTEC BS6,SAOD,Dealer,1
Male,57,M,Vadodara,390002,PASSION PRO DRS SPOKE,COMP,Dealer,1
Male,27,,Deeg,321203,SPLENDOR+XTEC I3S DRSC FI,SAOD,MOBILE,1
Male,47,M,Bilaspur,133206,SPLENDOR +SELF BSIV,COMP,Dealer,1
Male,55,S,Alappuzha,690502,GLAMOUR- XTEC HGLMPDSSCFI,SAOD,Dealer,1
Male,50,M,Alwar,301702,HF DELUXE BS6 DRUM KICK,SAOD,Dealer,1
Male,51,,New Delhi,110076,PASSION XPRO DRS CC,COMP,MOBILE,1
Male,54,M,Jhajjar,124103,HF DLX KICK START  BS6,SAOD,Dealer,1
Female,60,,Udaipur,313002,Maestro Edge -VX,COMP,CT_MON2,1
Male,49,M,Hamirpur,177001,Super Splendor SPSJDRSCC,COMP,Dealer,1
Male,38,M,Raiganj,733123,DESTINI 125(DESCDRVCF),SAOD,Dealer,1
Male,69,,VARANASI,221110,Pleasure HPLNDRSMCR,COMP,MOBILE,1
Male,28,M,Meerut,250002,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,45,M,Jalandhar,144106,Splendor plus DRS C F1,SAOD,Dealer,1
Male,52,M,Mau,275301,GLAMOUR - FI DSS CAST,COMP,Dealer,1
Male,60,,ALLAHABAD,211016,XTREME DSS,COMP,MOBILE,1
Male,58,M,Bundu,805204,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,23,M,Deoria,274001,HF DELUXE_HFNDTD,COMP,Dealer,1
Male,34,,Aligarh,202001,SUPER SPL BS6,SAOD,MOBILE,1
Male,70,,Koppal,583229,Splendor + I3S DRSC FI,SAOD,CTWED_1,1
Male,33,M,Bharatpur,321001,PASSION XPRO DSS CC,COMP,Dealer,1
Male,63,M,SAWAI MADHOPUR,322219,HF DELUX HDLXADRKCFI,SAOD,Dealer,1
Male,54,M,Nuh,122107,HF DELUXE /HAR057,COMP,Dealer,1
Male,45,,CHHINDWARA,480001,ACHIEVER (HACCBDSSCCR),COMP,MOBILE,1
Male,26,M,Rajkot,360003,SPLENDOR +,COMP,Dealer,1
Male,39,,Sojat,306114,SUPER SPLENDOR XTEC DRSC,SAOD,CT1SAON3,1
Male,37,M,Faridabad,121004,HF DLX KICK START  BS6,COMP,Dealer,1
Male,46,M,Haralpanahalli,563127,SPPDIRSCC(SP+13S IBS),COMP,Dealer,1
Male,39,M,Machalpur,458001,SUPER SPLENDOR XTEC DRSC,SAOD,Dealer,1
Male,58,M,Faridabad,121004,SPLENDOR+HSPPEDRSCFI,SAOD,Dealer,1
Male,42,M,Bhiwani,127306,CD DELUXE KICK CAST,COMP,Dealer,1
Male,43,M,NAGPUR,440034,DuetVX BSIII,COMP,Dealer,1
Male,30,M,Pilibhit,262201,SPLENDOR + BS6-I3S DRS,SAOD,Dealer,1
Male,49,S,Cuddalore,606110,SPLENDOR PRO NEW C,COMP,Dealer,1
Male,44,S,Kangra,176051,MAESTRO EDGE ZX,COMP,Dealer,1
Male,28,M,BUNIADPUR,733125,HF DELUXE-BS-6,SAOD,Dealer,1
Male,33,M,SILIGURI,734003,Glamour DRS CC,COMP,Dealer,1
Female,51,,Madurai,625109,Pleasure + BS6 FI VX DRSC,SAOD,CTWB232,1
Male,56,S,Mysore,560003,Splendor Plus S/W,COMP,Dealer,1
Male,33,,Chandrapur,442401,CD DELUXE KICK CAST,COMP,CTEMAIL,1
Female,45,M,Pondicherry,605010,PASSION PRO (HPPRJDRSCCR),COMP,Dealer,1
Male,29,M,BARODAMEO,301035,HF DELUXE_HFNDTD,COMP,Dealer,1
Male,45,M,New Delhi,110094,Splendor I Smart HSPGCDRS,COMP,Dealer,1
Male,43,,Bundi,323023,SPLENDOR+XTEC I3S DRSC FI,SAOD,MOBILE,1
Male,50,M,Rajkot,360001,SPLENDOR PRO(SPRBDRSCC),COMP,,1
Male,63,M,Hubli,580020,Pleasure PLN BDR SMCR,COMP,Dealer,1
Male,43,M,Golaghat,785612,SUPER SPLENDOR SELF,COMP,Dealer,1
Male,59,M,Jaunpur,202136,SPLENDOR +SELF BSIV,COMP,Dealer,1
Male,42,M,Rohtak,124001,CD DAWN SPOKE WHEEL,COMP,Dealer,1
Male,21,M,BARODA,390021,MAESTRO EDGE(MASADRVCC),COMP,Dealer,1
Male,44,,BANGALORE,560043,Hero Maestro HMARADSSDX,COMP,CT12COMP1,1
Male,45,,Faridabad,121013,SP+I3S BS-6,SAOD,MOBILE,1
Male,58,M,Gwalior,474001,Splendor I Smart HSPGCDRS,COMP,Dealer,1
Male,42,M,DELHI,110028,HF DELUXE_DLX 19 BS6 I3S,SAOD,Dealer,1
Male,48,M,Guwahati,781003,GLAMOUR BS6 FI DSS.,SAOD,Dealer,1
Female,33,M,Pondicherry,605004,Suzuki ACCESS,COMP,Dealer,1
Male,22,M,Karnal,132001,SPLENDOR PLUS,COMP,Dealer,1
Male,43,,JhunJhunu,302019,HF DELUXE-BS-6,SAOD,CT12OD_1,1
Male,43,,Bhilwara,311302,Splendor plus DRS C F1,SAOD,CTEMAIL,1
Female,54,M,DAKSHIN DINAJPUR,733101,Maestro Edge -VX,COMP,Dealer,1
Male,43,M,Jaipur,302003,SPLENDOR + IBS DRS CAST,COMP,Dealer,1
Male,36,M,Mysore,571604,SPLENDOR +,COMP,Dealer,1
Male,61,M,Bundi,323022,HF DELUXE - HFNDMDRKSCR,COMP,Dealer,1
Male,54,M,Alwar,301030,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,43,M,BALLARY,563121,SPLENDOR +,COMP,Dealer,1
Male,42,,Shimoga,577205,SP+I3S BS-6,SAOD,MOBILE,1
Male,25,M,Mysore,571130,SPLENDOR +SELF BSIV,COMP,Dealer,1
Male,27,,Gummidipondi,601201,PASSION PRO BS6 FI-,SAOD,CT12OD_2,1
Male,28,S,Ahmednagar,414201,SPLENDOR  + BS6 I3s,SAOD,Dealer,1
Male,25,M,Bhind,477557,SPLENDOR + BS6-I3S DRS,SAOD,Dealer,1
Male,40,,Ballia,277209,GLAMOUR IBS DRSCAST SPORT,COMP,CT12OD_2,1
Male,71,S,SONIPAT,131001,HF DELUXE IBS DRS,COMP,Dealer,1
Male,49,M,UDAYARPALAYAM,622802,SPLENDOR +,COMP,Dealer,1
Male,50,M,Hapur,245205,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,52,M,Jodhpur,342037,SP+I3S BS-6,SAOD,Dealer,1
Male,57,M,Sankarapuram,606206,GLAMOUR XTEC,SAOD,Dealer,1
Male,45,M,Kundgol,580020,SPLENDOR +,COMP,Dealer,1
Female,38,M,Davanagere,577004,PLEASURE + XTEC,SAOD,Dealer,1
Male,53,,Dausa,303501,SPLENDOR + BS6-I3S DRS,SAOD,MOBILE,1
Female,38,M,KISHANGARH,305801,HF DELUXE-BS-6,SAOD,Dealer,1
Male,43,M,CHENNAI,600002,PASSION PRO CAST SELF,COMP,Dealer,1
Male,25,M,Abohar,152116,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,71,M,ALLAHABAD,212402,Maestro Edge -VX,COMP,Dealer,1
Male,52,M,Deoria,274604,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,45,,Kishanganj,855116,GLAMOUR XTEC BS6,SAOD,QR,1
Male,52,M,MEDCHAL,500056,Passion Plus I3S DRS CAST,SAOD,Dealer,1
Male,49,M,Pondicherry,605005,PLEASURE HPLNFDRSCCR,COMP,Dealer,1
Male,30,M,Muzaffarpur,844120,GLAMOUR 125 FI DRSC,SAOD,Dealer,1
Male,32,M,Rajkot,360030,SPL + BS6 DRSC,SAOD,Dealer,1
Male,68,M,Shahdol,484661,GLAMOUR XTEC Fi DRSC,SAOD,Dealer,1
Male,30,M,CHITTAURGARH,312901,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,44,M,Durgapur,713204,ACHIEVER BSIV DS SCST,COMP,Dealer,1
Male,39,M,Hatpipliya,455223,SPLENDOR+ BS6 13S DRS,SAOD,Dealer,1
Male,61,M,PALLU,335524,SPL + BS6 DRSC,SAOD,Dealer,1
Male,51,M,Auraiya,206247,SUPER SPLENDOR XTEC DSSC,SAOD,Dealer,1
Male,63,M,KALADY,683575,GLAMOUR XTEC FI,SAOD,Dealer,1
Male,35,M,Hubli,561209,SPLENDOR PLUS SELF,COMP,Dealer,1
Male,29,M,CHITTAURGARH,312601,HF DELUXE POWER START,COMP,Dealer,1
Male,38,M,Bellary,583111,SUPER SPLENDOR XTEC DRSC,SAOD,Dealer,1
Male,37,M,Chandauli,232108,Splendor plus DRS C F1,SAOD,Dealer,1
Male,33,M,Kanhangad,671310,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,23,M,Jhabua,457993,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,59,M,Prayagraj,201505,SPLENDOR+ HSPPEDRSCFI,SAOD,Dealer,1
Male,41,S,Palwal,121103,SPLENDOR +HSPPEDRSCFI,SAOD,Dealer,1
Male,38,M,ALLAHABAD,211003,SPLENDOR +SELF BSIV,COMP,Dealer,1
Male,35,M,Muzaffarpur,843127,GLAMOUR BS6 FI DRS,SAOD,Dealer,1
Male,24,M,Warangal,506151,GLAMOUR -CDRS BSIV,COMP,Dealer,1
Male,26,M,Bankura,722134,HF DELUXE-BS-6,SAOD,Dealer,1
Male,38,S,Patna,801105,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,27,S,Rajkot,360480,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,23,M,Seoni,480661,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,39,M,Seoni,480771,HF DELUXE DRS CAST FI,SAOD,Dealer,1
Male,33,,Sonepat,131027,PULSAR 125 NEON DISC BS6,SAOD,MOBILE,1
Female,31,M,SENDURAI,621705,Pleasure Plus XTEC DRS,SAOD,Dealer,1
Male,36,,Khagaria,851204,Splendor + I3S DRSC FI,SAOD,QR,1
Male,24,M,Jaunpur,222001,HF DELUXE_DWDRSCCR,COMP,Dealer,1
Male,32,M,Ballia,277001,SPL + BS6 DRSC,SAOD,Dealer,1
Male,28,M,Agra,282010,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,31,M,Pehowa,136030,SPL + BS6 DRSC,SAOD,Dealer,1
Male,35,M,HALVAD,363330,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,38,M,Panipat,132103,Splendor plus DRS C F1,SAOD,Dealer,1
Male,31,M,Lucknow,226003,SUPER SPLENDOR XTEC DRSC,SAOD,Dealer,1
Male,24,,Gandhinagar,382421,VIDA  V1 PLUS,SAOD,CT1SAON4,1
Male,63,M,SAGAR,470001,HF DELUXE DRS CAST FI,SAOD,Dealer,1
Male,38,,Buldhana,444203,XTREME 125R ABS DSS,SAOD,MOBILE,1
Male,34,,Pune,400504,Passion Plus I3S DRS CAST,SAOD,CT_mon4,1
Male,19,S,Chandigarh,160055,Splendor + I3S DRSC FI,SAOD,Dealer,1
Female,46,M,CHHABRA,325220,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,27,M,Gonda,201311,SUPER SPLENDOR XTEC DRSC,SAOD,DIRECT,1
Male,31,M,BASHIRHAT,743429,GLAMOUR XTEC FI,SAOD,Dealer,1
Male,49,M,Dholpur,328027,HF DELUXE BS6 DRUM SELF CAST,SAOD,Dealer,1
Male,40,M,Amritsar,143001,SPL + BS6 DRSC,SAOD,Dealer,1
Male,24,,Daman,396210,Splendor + I3S DRSC FI,SAOD,CT_mon4,1
Male,37,,Balrampur,271861,SPLENDOR+XTEC I3S DRSC FI,SAOD,CT1SAON4,1
Female,33,M,Alwar,301027,XOOM ZX,SAOD,Dealer,1
Female,25,,BUHANA,333515,Splendor + I3S DRSC FI,SAOD,MOBILE,1
Male,40,M,Madhubani,807230,XTREME 125R ABS DSS,SAOD,Dealer,1
Male,32,S,Gadag,582209,Splendor + I3S DRSC FI,SAOD,Dealer,1
Female,45,M,Chittorgarh,312001,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,45,,Deeg,321203,HF DELUXE DRS CAST FI,SAOD,MOBILE,1
Male,22,,Jaipur,302032,HF DELUXE DRS CAST FI,SAOD,CT4SAON3,1
Male,22,M,Ludhiana,141007,Splendor plus DRS C F1,SAOD,Dealer,1
Male,62,M,Bhilwara,311806,SUPR SPLNDOR BS6 FI DRS,SAOD,Dealer,1
Male,36,M,PANCHMAHAL,369365,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,40,M,JhunJhunu,333705,HF100 DRKCF BS6,SAOD,Dealer,1
Male,32,M,Etawah,206001,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,31,,Hyderabad,500061,GLAMOUR XTEC Fi DRSC,SAOD,HERO360,1
Male,45,S,Dhar,454001,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,26,,Hanumangarh,335511,SPLENDOR+XTEC I3S DRSC FI,SAOD,CT_mon4,1
Female,53,M,Nagaur,341319,SUPER SPLENDOR BS6 FI DRS,SAOD,Dealer,1
Male,25,,Sheikhpura,811105,XTREME 125R IBS DSS,SAOD,MOBILE,1
Male,33,M,Satna,485001,HF DELUXE DRS CAST FI,SAOD,Dealer,1
Male,50,,AMROHA,244231,SPL + BS6 DRSC,SAOD,MOBILE,1
Male,24,M,Bankura,722152,GLAMOUR XTEC Fi DRSC,SAOD,Dealer,1
Male,35,M,Kozhikode,673305,DESTINI PRIME DRS CAST,SAOD,Dealer,1
Male,42,,Joginder Nagar,176120,SUPER SPL BS6,COMP,CT12COMP1,1
Male,63,M,Indergarh,323614,HF DELUXE,COMP,Dealer,1
Male,29,M,Madhubani,847226,PASSION PRO BS6 FI-,COMP,Dealer,1
Male,65,,Patna,800020,GLAMOUR BS6 FI DRS,COMP,MOBILE,1
Male,54,M,Morena,456001,Splendor+ BS6,COMP,Dealer,1
Male,27,M,Bharuch,363001,Maestro Edge -VX,COMP,Dealer,1
Male,47,M,MEHSANA,364001,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,42,,Faridabad,121009,HF DELUXE DRSCFI,SAOD,CT1SAON3,1
Male,31,M,Kancheepuram,631561,HF DELUXE BS6 I3S DR SC,SAOD,Dealer,1
Male,29,M,TODABHIM,322220,HF DELUXE_HFND,COMP,Dealer,1
Female,33,M,PATORY,848504,GLAMOUR -CDRS BSIV,COMP,Dealer,1
Female,24,M,PURBA BURDWAN,713155,GLAMOUR -CDRS BSIV,COMP,Dealer,1
Male,55,M,Saharanpur,247121,SPL + BS6 DRSC,SAOD,Dealer,1
Male,38,S,VAISHALI,844502,Xtreme 160R 4V,SAOD,DIRECT,1
Male,28,M,DAKSHIN DINAJPUR,733151,Maestro Edge -VX,COMP,Dealer,1
Male,48,M,Katihar,804106,SUPER SPLENDOR  IBS DRS,COMP,Dealer,1
Female,55,S,Basti,272130,ACHIEVER DR S CST,COMP,Dealer,1
Male,44,M,Namakkal,637019,SPLENDOR+ XTEC DRS CAST,SAOD,Dealer,1
Male,42,M,Muzaffarpur,842004,PASSION PRO DRSCCR,COMP,Dealer,0
Male,40,M,SARAIYA,843107,GLAMOUR HGLRJDRSCCR,COMP,Dealer,0
Female,49,S,BURDWAN,713101,PLEASURE,COMP,Dealer,0
Male,50,M,Ludhiana,141015,SPLENDOR +BS6 DRS CAST FI,SAOD,Dealer,0
Male,31,M,Kayamkulam,690502,SPLENDOR+ BS6- HSPPEDRSCF,COMP,Dealer,0
Male,55,M,Chitalwana,343041,Splendor + I3S DRSC FI,SAOD,Dealer,0
Male,27,M,Palwal,121102,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,0
Male,29,M,Bhilwara,311604,HF DELUXE-BS-6,SAOD,Dealer,0
Male,29,,Jaunpur,222143,SPLENDOR +,COMP,MOBILE,0
Male,45,S,Patna,801109,SPLENDOR + BS6-I3S DRS,SAOD,Dealer,0
Male,52,M,Chitradurga,577501,GLAMOUR -CDRS BSIV,COMP,Dealer,0
Male,41,M,Bharatpur,321602,SPLENDOR +SELF BSIV,COMP,Dealer,0
Male,36,M,PANCHMAHAL,369320,Splendor + I3S DRSC FI,SAOD,Dealer,0
Male,58,M,MURSHIDABAD,742135,GLAMOUR IBS DRSCAST SPORT,COMP,Dealer,0
Male,51,S,NORTH 24 PARAGANAS,700129,PLEASURE + SM,COMP,Dealer,0
Male,55,M,Jaipur,303002,SPLENDOR PLUS SELF,COMP,Dealer,0
Male,43,M,Morinda,140101,Activa 5G DX,COMP,Dealer,0
Male,56,M,Bulandshahar,203001,SPLENDOR PLUS SELF,COMP,Dealer,0
Male,41,S,Kurukshetra,136118,SPLENDOR+ HSPPEDRSCFI,SAOD,Dealer,0
Male,66,M,Sahibganj,816109,XTREME DSS,COMP,Dealer,0
Male,31,M,RAMPUR BAGHELAN,485115,SPLENDOR + BS6-I3S DRS,SAOD,Dealer,0
Male,59,M,NALANDA,801306,SPLENDOR + BS6-I3S DRS,SAOD,DIRECT,0
Male,39,M,Kaithal,136027,Splendor plus DRS C F1,SAOD,Dealer,0
Male,36,S,BAIL HONGAL,591102,SPLENDOR PRO NEW C,COMP,Dealer,0
Male,26,M,East Godavari,533344,HF DELUXE BS6 I3S,SAOD,Dealer,0
Male,43,,Madurai,625702,Passion Plus I3S DRS CAST,SAOD,CT_mon4,0
Male,33,M,Ambedkar Nagar,204159,SUPER SPL BS6,SAOD,Dealer,0
Female,64,M,Bijnor,206701,Splendor + I3S DRSC FI,SAOD,Dealer,0
Female,59,M,Udaipur,313001,Pleasure + BS6 FI VX DRSC,SAOD,Dealer,0
Male,30,M,GHARAUNDA,132114,SPLENDOUR PLUS(SPPFDRKCC),COMP,Dealer,0
Male,49,M,Jaunpur,222001,SPLENDOR PRO NEW C,COMP,Dealer,0
Male,50,M,Jabalpur,482003,HF DELUXE (FNDGDRSCC),COMP,Dealer,0
Male,62,M,Patna,800011,MAESTRO EDGE FI,SAOD,Dealer,0
Male,31,M,BARODA,360011,SPPDIRSCC(SP+13S IBS),COMP,Dealer,0
Male,54,M,Deoria,274001,SPL + BS6 DRSC,SAOD,Dealer,0
Male,36,M,Chandauli,232101,Splendor + I3S DRSC FI,SAOD,Dealer,0
Male,32,M,Khatima,262308,Hero Maestro,COMP,Dealer,0
Male,29,M,MURSHIDABAD,742223,XOOM ZX HXOMPDSZCFI,SAOD,Dealer,0
Male,38,M,Jaipur,302029,HF DELUXE I3S DRSC FI,SAOD,Dealer,0
Male,33,M,Saran,801433,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,0
Male,25,,KHORDHA,752050,Maestro Edge -VX,COMP,CTEMAIL,0
Female,53,M,Kanpur,208001,SUPER SPL BS6,SAOD,Dealer,0
Male,37,M,GARHAKOTA,470232,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,0
Male,35,M,NADOTI,302214,SPLENDOR + IBS DRS CAST,COMP,Dealer,0
Male,54,,BANGALORE,560016,SPPDIRSCC(SP+13S IBS),COMP,MOBILE,0
